SummonerName,WinLoss,Lane,Champion,Q casts,W casts,E casts,R casts,ChampLevel,CS,Kills,Deaths,Assists,Exp,Damage,Shielding,Healing,Total Damage Taken,Wards Placed,Wards Killed,Vision Score,Penta Kills,Game Time seconds,Crowd Control,Time spent dead,Kill participation,Team damage percentage,Skillshots hit,Skillshots dodged,Solo kills,Turret plates taken
SEN Sinatraa,False,JUNGLE,Karthus,408,22,112,5,12,33,3,8,0,8971,19488,0,4918,20517,9,1,15,0,1432,206,165,0.16666666666666666,0.3178010018853697,12,6,0,0
jieyuns fan,False,BOTTOM,Tristana,46,22,31,5,11,165,2,8,3,7877,11351,0,1507,16781,9,5,17,0,1432,12,213,0.2777777777777778,0.18510058454208317,0,6,0,1
Lily OvO,False,UTILITY,Yuumi,42,139,49,7,10,4,1,5,5,7067,6937,2224,7384,9074,12,1,28,0,1432,51,109,0.3333333333333333,0.11312716697544609,115,50,0,1
to the edge,False,TOP,Yone,246,66,39,8,14,191,1,11,0,12396,7791,0,0,21094,8,0,15,0,1689,179,317,0.023255813953488372,0.0988514414168489,4,48,0,2
doihatethisgame,False,JUNGLE,LeeSin,172,157,95,7,14,22,5,8,7,11766,10173,172,5334,27263,12,4,25,0,1689,409,253,0.27906976744186046,0.12907197211865806,14,50,0,0
Kaze Meiji,False,MIDDLE,Sylas,72,56,105,16,13,154,2,7,4,10953,9800,0,2426,22014,6,1,10,0,1689,317,195,0.13953488372093023,0.1243419405409231,8,32,0,1
cxvhzio,False,BOTTOM,Vayne,129,0,19,9,15,199,12,8,6,13463,27692,0,1454,24591,10,10,38,0,1689,163,165,0.4186046511627907,0.3513450223882949,74,68,2,0
Silver Cross,False,UTILITY,Senna,73,43,28,6,13,20,3,9,15,10197,23360,1609,10860,19110,32,11,64,0,1689,311,196,0.4186046511627907,0.29638962353527504,34,64,0,0
Assist Ping,True,TOP,Karma,111,33,117,44,15,138,7,3,16,14343,19378,7127,1107,10492,13,5,32,0,1689,227,115,1,0.213668287114079,105,9,3,1
JuJo,True,JUNGLE,Zac,53,180,65,8,15,38,7,4,17,13524,15074,0,33375,34257,8,6,34,0,1689,491,147,1.0434782608695652,0.16621324370967408,18,35,2,1
Incursio,True,MIDDLE,Katarina,72,64,0,8,15,188,12,6,7,14380,23345,0,4393,23405,4,0,9,0,1689,8,136,0.8260869565217391,0.2574044042724716,2,20,1,4
DW Danteh,True,BOTTOM,Aphelios,96,153,0,11,15,188,13,8,8,13094,25130,0,6034,20882,10,5,22,0,1689,231,220,0.9130434782608695,0.27709359487228985,52,36,0,3
AuS jenats,True,UTILITY,Lulu,50,74,87,10,15,34,4,2,29,13053,7765,6919,923,12962,32,7,58,0,1689,272,57,1.434782608695652,0.0856204700314855,87,18,0,3
haibiandegushi,True,BOTTOM,Lucian,61,35,31,9,13,219,6,2,2,10777,12473,0,1056,10687,11,3,23,0,1336,74,26,0.2857142857142857,0.2027344850092702,11,9,0,4
Luquhorijy,True,JUNGLE,Evelynn,479,28,107,6,14,30,7,3,3,12132,11306,0,7350,18512,7,2,15,0,1336,257,84,0.35714285714285715,0.18376746079437511,22,20,1,2
Incursio,True,MIDDLE,Katarina,63,47,0,5,15,158,9,5,3,13475,17970,0,3654,18259,5,2,12,0,1336,0,138,0.42857142857142855,0.2920734434947767,0,17,5,3
Silver Cross,True,TOP,Camille,139,36,57,5,14,127,6,4,6,12283,14277,0,3271,20658,7,0,12,0,1336,258,143,0.42857142857142855,0.2320505583722602,1,18,3,2
McSpicy Lover,True,UTILITY,Nami,31,52,36,2,11,9,2,3,12,8163,5498,0,6733,8819,29,9,63,0,1336,52,66,0.5,0.08937405232931778,7,9,0,3
Tronthepom,False,TOP,Sion,64,41,32,7,13,158,3,11,1,11197,14027,0,519,27634,6,1,9,0,1336,383,301,0.2,0.27867910630012827,16,9,2,3
lqq de gou,False,JUNGLE,Talon,65,104,336,7,12,39,1,6,1,9467,8426,0,5786,19122,4,3,15,0,1336,176,152,0.1,0.16740583689163283,29,14,0,0
Smaze,False,MIDDLE,Leblanc,62,113,28,13,13,132,7,6,2,10890,10453,0,1632,12572,5,8,20,0,1336,14,182,0.45,0.2076717953827819,10,18,3,0
12inch,False,BOTTOM,Kaisa,46,16,23,2,11,142,1,4,6,8527,7819,0,533,9748,7,3,9,0,1336,11,94,0.35,0.15535338506205654,9,5,0,0
Abu Salim,False,UTILITY,Morgana,31,54,14,5,11,16,4,4,5,7673,9608,712,1443,9328,22,8,44,0,1336,44,54,0.45,0.19088987636340046,32,11,0,0
po1y,True,TOP,Gnar,151,28,34,9,17,227,2,3,11,17947,22184,0,3887,22837,5,5,20,0,1893,425,80,0.6190476190476191,0.2868349855469517,54,12,1,2
Luquhorijy,True,JUNGLE,Evelynn,658,30,155,8,16,17,6,4,4,16080,16467,0,12793,27038,11,2,22,0,1893,256,136,0.47619047619047616,0.21292111730946597,24,14,1,0
Minju,True,MIDDLE,Seraphine,116,23,67,9,16,207,2,4,11,15698,19306,4632,5949,17649,14,7,35,0,1893,161,158,0.6190476190476191,0.24962678354974957,102,11,1,1
Hoopa1,True,BOTTOM,Lucian,85,49,45,11,17,259,10,4,3,16969,15421,0,427,15626,15,7,32,0,1893,92,68,0.6190476190476191,0.1993906955971788,10,7,0,1
Ebony,True,UTILITY,Renata,30,11,55,8,13,20,2,5,6,10062,3961,3650,122,12070,30,7,70,0,1893,183,135,0.38095238095238093,0.05122641799665396,29,11,0,1
Abu Salim,False,TOP,Shen,135,10,27,6,15,174,1,4,3,13983,6781,2111,1817,24453,8,1,25,0,1893,339,169,0.18181818181818182,0.11057845144744664,0,51,0,0
Young Cheetah,False,JUNGLE,Nidalee,240,267,133,249,14,39,1,6,10,12989,8982,0,14901,27600,5,10,30,0,1893,121,159,0.5,0.1464544668141458,10,28,0,5
Incursio,False,MIDDLE,Katarina,107,69,0,10,17,256,7,4,4,16727,17347,0,2611,25518,4,4,18,0,1893,1,88,0.5,0.2828509992037426,1,35,0,1
CARB0N,False,BOTTOM,Twitch,41,43,35,6,15,203,8,4,8,13989,22337,0,706,17032,11,4,24,0,1893,431,182,0.7272727272727273,0.3642140239608397,9,26,1,5
Hayden Tieng Sii,False,UTILITY,Karma,78,19,108,40,13,24,3,5,13,11130,5881,7748,601,14920,38,12,78,0,1893,174,150,0.7272727272727273,0.09590205857382526,44,25,0,0
Tronthepom,False,TOP,Karma,150,26,105,36,14,159,1,3,12,12675,14380,4409,3829,11938,9,3,31,0,1652,358,66,0.5,0.17999033103806816,99,4,1,1
Vindication,False,JUNGLE,Vi,123,0,110,12,13,16,10,6,4,11063,17483,0,6132,21720,9,5,30,0,1652,268,206,0.5384615384615384,0.21883176093020434,0,12,1,4
Incursio,False,MIDDLE,Katarina,76,57,0,8,14,169,7,4,9,12671,19439,0,379,13636,3,3,14,0,1652,21,136,0.6153846153846154,0.24330249966977072,2,14,3,4
Hoopa1,False,BOTTOM,Jinx,391,45,15,10,13,209,6,6,5,11068,20032,0,1146,13390,10,3,21,0,1652,82,195,0.4230769230769231,0.2507351551103488,16,6,0,1
Mach Diamond,False,UTILITY,Amumu,40,38,24,7,11,24,1,7,11,7771,8560,494,551,18152,35,3,58,0,1652,87,189,0.46153846153846156,0.107140253251608,27,19,0,1
CARB0N,True,TOP,Darius,71,79,15,6,15,176,1,7,6,13431,7112,0,3302,27644,9,3,25,0,1652,72,229,0.28,0.11266291816722267,0,26,1,1
McSpicy Lover,True,JUNGLE,LeeSin,193,127,132,11,15,30,12,6,9,13255,15827,1205,7923,28470,12,1,26,0,1652,431,184,0.84,0.250728307601006,25,13,1,0
Smaze,True,MIDDLE,Leblanc,72,140,48,19,14,123,4,1,13,12120,14990,0,3078,17072,6,8,33,0,1652,59,14,0.68,0.2374571248949294,15,19,0,0
euphoria777,True,BOTTOM,Tristana,31,30,35,6,15,238,8,3,7,14648,18538,0,1471,16915,6,4,15,0,1652,53,105,0.6,0.2936706474913863,0,6,0,2
sh00zyz,True,UTILITY,Bard,46,62,27,8,13,15,1,8,14,10306,6658,2112,3891,17134,29,8,58,0,1652,207,256,0.6,0.10548100184545561,21,24,0,0
flowerprettyman,False,JUNGLE,Karthus,366,18,115,3,13,56,8,10,4,10292,18250,0,3949,23887,8,2,18,0,1408,128,320,0.3157894736842105,0.3032599184766426,0,63,3,0
M01sE5,False,TOP,Gragas,161,69,30,9,14,119,3,6,3,11728,10738,0,7478,25149,5,0,7,0,1408,290,179,0.15789473684210525,0.17843313946516348,34,64,1,0
TheDude1376,False,UTILITY,Shyvana,72,69,71,12,13,94,2,7,3,10039,6238,0,1431,22136,6,1,10,0,1408,379,203,0.13157894736842105,0.10367047562713065,16,118,0,0
Incursio,False,MIDDLE,Lux,37,15,126,10,12,111,6,12,3,9005,17775,320,148,17595,5,2,10,0,1408,234,335,0.23684210526315788,0.29537224788405,41,74,2,2
Vixxy,False,BOTTOM,Kindred,66,18,12,4,9,41,1,13,5,5923,7177,0,4364,20568,6,2,18,0,1408,27,241,0.15789473684210525,0.11926421854701331,19,82,0,2
Psyclonic333,True,BOTTOM,Aphelios,44,90,0,7,14,142,15,3,6,11962,21954,0,4850,14238,7,0,9,0,1408,85,95,0.7,0.23475157727109014,47,11,6,5
Wu Yi Fan,True,MIDDLE,Shaco,25,57,49,35,14,72,5,5,9,11921,14901,0,2134,15402,7,0,9,0,1408,457,123,0.4666666666666667,0.15934172110872377,25,32,1,1
Akatsuki Deidara,True,UTILITY,Morgana,41,56,16,5,11,26,1,4,11,8563,8897,833,3169,12960,19,1,37,0,1408,48,110,0.4,0.09513833275922583,26,10,0,4
George Pig,True,JUNGLE,Talon,106,126,158,15,17,63,21,4,6,17724,29324,0,8014,23592,3,3,26,0,1408,288,84,0.9,0.313560519514455,57,10,8,0
HONGJUNGMANS,True,TOP,Viktor,71,8,59,7,14,151,6,4,7,12414,18443,0,1216,11614,2,0,3,0,1408,117,128,0.43333333333333335,0.19720784934650526,73,9,4,2
Cherry Tree,False,JUNGLE,Sejuani,9,31,27,2,7,5,3,2,0,3609,2991,0,2894,8139,1,0,2,0,697,133,28,0.3333333333333333,0.27330644558658146,1,11,2,0
Lobraribla,False,TOP,Gangplank,57,13,33,2,9,74,0,0,0,5338,2260,0,2280,6661,2,0,4,0,697,124,0,0,0.2065451017029956,0,2,0,0
Cheeks Akimbo,False,UTILITY,Yuumi,15,30,12,2,7,0,0,2,2,3273,1588,409,1483,2032,4,0,5,0,697,16,29,0.2222222222222222,0.14509353561640279,32,53,0,1
Doujhin,False,BOTTOM,Sivir,34,10,3,0,7,86,1,2,1,3390,3498,0,393,4638,2,0,3,0,697,0,29,0.2222222222222222,0.31957884157680866,31,41,0,1
Gimi,False,MIDDLE,Katarina,12,2,0,0,4,13,0,3,0,1432,607,0,0,4737,1,0,1,0,697,0,26,0,0.055476075517211496,0,5,0,0
Incursio,True,MIDDLE,Lux,14,4,51,3,7,62,3,1,0,3868,5624,157,0,2845,2,0,3,0,697,133,21,0.75,0.2704718750972076,16,0,3,5
Vixxy,True,UTILITY,Syndra,33,29,13,0,6,28,0,2,2,2695,1819,0,163,3345,4,0,6,0,697,111,26,0.5,0.08748561225046331,5,2,0,4
Shizukesa12,True,BOTTOM,MissFortune,22,10,13,1,8,72,2,1,2,4771,2593,0,390,4023,3,2,6,0,697,118,21,1,0.12469991676169175,12,6,0,0
HONGJUNGMANS,True,TOP,Viktor,23,0,31,2,9,72,0,0,0,5046,5206,0,226,3211,0,0,0,0,697,6,0,0,0.2503791547001485,45,0,0,0
milo drinker,True,JUNGLE,RekSai,70,34,33,1,9,16,4,0,2,5345,5551,0,4758,8176,3,0,6,0,697,147,0,1.5,0.2669634411904889,4,1,2,0
Ironpup,True,TOP,Yone,270,72,33,7,16,190,11,4,7,15257,24419,0,871,18665,5,2,19,0,1614,240,105,1.0588235294117647,0.32073675472691726,13,52,4,7
XiaoChaoMeng,True,JUNGLE,Nidalee,225,245,136,231,14,49,5,3,10,13012,11770,0,14699,22640,2,2,13,0,1614,88,100,0.8823529411764706,0.15460495818564857,13,65,0,2
UsydLaw2022,True,MIDDLE,Kassadin,74,116,84,133,16,192,5,5,9,14733,20413,0,6707,21420,12,3,33,0,1614,162,100,0.8235294117647058,0.2681196591764925,0,85,0,0
gmcwycehx,True,BOTTOM,Vayne,120,0,7,6,13,183,5,3,5,11161,12895,0,1268,14330,10,9,32,0,1614,16,43,0.5882352941176471,0.16937702190860937,37,13,0,1
Whýte,True,UTILITY,Karma,58,18,115,26,13,9,1,2,16,10368,6636,4158,1265,9487,21,3,39,0,1614,126,35,1,0.0871616060023323,35,25,0,0
FeelsG,False,TOP,Ornn,85,49,36,10,14,172,3,8,3,12070,5305,0,1763,25437,7,0,10,0,1614,548,236,0.2222222222222222,0.09451720094188874,15,8,2,3
vx 497127143,False,JUNGLE,FiddleSticks,35,117,78,7,12,23,5,4,5,9026,10523,0,14386,27404,3,9,48,0,1614,753,151,0.37037037037037035,0.1874764643292071,0,5,1,0
Incursio,False,MIDDLE,Irelia,240,26,39,5,14,223,5,6,3,11958,12092,0,1998,20167,8,4,19,0,1614,47,176,0.2962962962962963,0.21544172789083585,16,16,1,0
Twisted and Gay,False,UTILITY,Nami,16,60,93,8,11,6,1,4,7,8014,7328,1481,6669,10771,26,2,47,0,1614,188,73,0.2962962962962963,0.1305679789507321,42,8,0,4
Abu Salim,False,BOTTOM,Ziggs,166,54,33,9,12,193,2,5,5,9725,20880,0,311,12951,9,1,18,0,1614,164,137,0.25925925925925924,0.37199662788733623,58,6,0,7
XiaoChaoMeng,False,TOP,Fiora,104,15,27,6,14,131,8,5,3,11615,20166,0,6447,24212,7,0,19,0,1412,74,187,0.2894736842105263,0.3218325821825756,11,13,4,0
vx 497127143,False,JUNGLE,JarvanIV,65,52,56,9,12,11,1,10,15,8832,9214,0,4605,25760,3,4,16,0,1412,282,212,0.42105263157894735,0.14705523905133638,0,24,0,0
2nvy,False,MIDDLE,Leblanc,52,107,36,10,13,137,5,4,4,10152,8751,0,2154,14215,4,5,18,0,1412,15,77,0.23684210526315788,0.1396555827747314,15,11,0,0
originalpainting,False,BOTTOM,Lucian,65,28,39,7,12,190,8,7,6,9166,20358,0,1465,14884,11,7,27,0,1412,51,148,0.3684210526315789,0.32489004847274117,22,7,0,4
Geew1z,False,UTILITY,Nautilus,23,26,15,5,10,32,0,5,11,6845,4171,0,495,13551,17,2,34,0,1412,206,130,0.2894736842105263,0.06656654751861545,12,18,0,3
Ironpup,True,TOP,Sion,82,55,37,7,14,155,0,7,8,11558,12019,0,575,23744,6,1,12,0,1412,497,191,0.5,0.15333107558159273,15,5,0,2
Incursio,True,JUNGLE,Kayn,162,58,39,12,14,52,9,4,6,12213,18382,0,15162,28743,0,1,6,0,1412,279,99,0.9375,0.2344966485342667,0,17,1,4
UsydLaw2022,True,MIDDLE,Vex,114,33,49,34,14,155,12,3,11,12437,26412,0,1300,9320,11,3,25,0,1412,502,84,1.4375,0.33693348188733513,80,9,2,2
ambush1,True,BOTTOM,Kaisa,47,23,147,4,12,99,7,5,8,9328,11108,0,554,11312,10,0,14,0,1412,23,145,0.9375,0.14171315519518454,13,5,1,2
McSpicy Lover,True,UTILITY,Karma,76,29,101,31,11,19,3,4,20,8228,10467,3631,2646,13016,37,4,63,0,1412,178,79,1.4375,0.1335256388016209,46,10,1,2
Abu Salim,True,TOP,Azir,101,227,21,9,18,253,12,1,5,19454,28893,0,1869,13285,19,3,40,0,1988,253,45,0.5666666666666667,0.33995815621939307,6,15,4,0
Carry Me Daddyy,True,JUNGLE,Kayn,109,59,43,10,15,29,2,9,5,13403,11285,0,12333,35398,8,8,33,0,1988,178,250,0.23333333333333334,0.13278884765797558,0,37,0,0
Twisted and Gay,True,MIDDLE,TwistedFate,100,147,0,16,16,172,8,8,9,15201,17645,0,4414,27934,5,2,6,0,1988,130,246,0.5666666666666667,0.2076239798922437,42,25,5,0
DRI1,True,BOTTOM,Jinx,197,48,13,12,16,251,9,4,8,16453,21384,0,519,16963,8,4,20,0,1988,93,146,0.5666666666666667,0.2516098059587545,23,12,2,1
Whýte,True,UTILITY,Bard,39,38,19,6,14,18,1,8,9,11645,5780,734,4462,20319,46,14,79,0,1988,108,207,0.3333333333333333,0.0680192102716332,18,32,0,1
GalaxyGoggles,False,TOP,Riven,432,55,139,12,16,211,3,7,3,15163,10429,0,2588,30968,11,6,36,0,1988,113,251,0.1875,0.1150877029412938,7,31,0,1
honeythief,False,JUNGLE,Shaco,62,118,103,350,15,24,5,5,12,13824,17030,0,6936,22706,14,12,58,0,1988,710,195,0.53125,0.187922340083059,0,10,0,0
Incursio,False,MIDDLE,Katarina,82,64,0,12,16,212,8,6,7,15765,22844,0,3518,25678,2,4,18,0,1988,0,192,0.46875,0.25207808578753654,0,24,4,0
ainesh,False,BOTTOM,Jhin,81,42,60,42,15,258,10,4,6,14586,26531,0,2885,16336,23,13,58,0,1988,239,110,0.5,0.2927650857492384,18,16,0,2
nubbi,False,UTILITY,Lux,34,37,110,16,13,28,4,10,10,10654,13788,1619,0,15689,31,15,66,0,1988,114,302,0.4375,0.15214678543887225,46,26,0,1
120kg194cm8cm,False,TOP,Kayle,19,23,42,3,9,66,0,10,1,5834,3826,0,1136,14342,6,0,8,0,1227,58,184,0.02564102564102564,0.0919730334439179,9,13,0,0
XxAugusxX,False,JUNGLE,Diana,67,36,64,6,11,60,2,12,2,8147,12018,0,4790,22094,5,1,10,0,1227,70,274,0.10256410256410256,0.288886299608105,16,14,0,0
Incursio,False,MIDDLE,Yone,136,40,29,4,11,113,2,9,1,7619,7880,0,220,14128,6,1,11,0,1227,55,191,0.07692307692307693,0.18942246616335148,3,5,2,0
bukuuqtsy,False,BOTTOM,Twitch,27,14,15,6,10,96,7,4,2,6635,12982,0,1735,11357,6,2,12,0,1227,74,81,0.23076923076923078,0.312033710870971,4,3,2,0
Geew1z,False,UTILITY,Nautilus,17,22,11,4,9,20,1,5,5,5173,4896,0,154,10166,25,5,36,0,1227,118,103,0.15384615384615385,0.11768448991365466,12,12,0,0
Apink,True,TOP,Poppy,82,21,19,7,14,148,11,0,3,11589,14110,0,2872,12317,8,1,18,0,1227,420,0,1.1666666666666667,0.22523892599579262,3,12,7,5
despair 67 ,True,JUNGLE,Viego,121,76,29,11,13,12,12,4,2,10725,15292,0,9155,20905,7,1,21,0,1227,223,126,1.1666666666666667,0.24410929337647022,17,11,9,2
Chirp,True,MIDDLE,Sylas,56,56,130,15,13,135,11,3,5,11438,16740,0,6455,18632,6,2,16,0,1227,215,78,1.3333333333333333,0.2672202763007334,10,13,6,4
Arcanic,True,BOTTOM,Ezreal,180,22,19,4,12,138,2,2,7,9022,5981,0,881,6086,5,0,9,0,1227,41,22,0.75,0.09547991424738435,31,1,0,1
Annie Princess,True,UTILITY,Xerath,72,44,16,16,10,33,4,3,9,7190,10521,0,618,6216,17,2,32,0,1227,133,40,1.0833333333333333,0.16795159007961935,38,3,1,0
120kg194cm8cm,True,TOP,Kayle,47,53,91,6,16,169,5,4,9,16461,15267,0,7012,22784,9,1,20,0,1606,243,107,0.42424242424242425,0.1837290198766027,13,13,2,4
euphoria777,True,JUNGLE,Kindred,147,45,35,5,15,87,16,7,8,13252,27267,0,12188,23172,2,5,19,0,1606,95,177,0.7272727272727273,0.3281471293477672,32,8,3,4
Chirp,True,MIDDLE,Mordekaiser,109,35,46,11,17,187,6,4,4,16801,17159,0,4483,22597,10,3,24,0,1606,30,158,0.30303030303030304,0.2065057485038786,0,14,6,2
cxvhzio,True,BOTTOM,MissFortune,86,77,43,8,14,214,7,6,6,12016,17367,0,628,16131,11,7,24,0,1606,174,143,0.3939393939393939,0.20900319032362225,66,10,0,1
Silver Cross,True,UTILITY,Braum,55,13,17,8,12,29,0,5,18,9316,6034,1171,1734,14976,30,5,68,0,1606,122,107,0.5454545454545454,0.07261491194812925,32,15,0,0
Incursio,False,TOP,Fiora,139,17,45,6,15,165,6,9,5,13423,17073,0,6625,28640,6,1,13,0,1606,128,294,0.4230769230769231,0.2135778053225012,11,38,3,0
Oneiros ,False,JUNGLE,Karthus,452,24,136,8,15,64,5,7,7,13147,29339,0,6991,22224,2,7,24,0,1606,207,120,0.46153846153846156,0.3670095917954403,28,21,1,0
UsydLaw2022,False,MIDDLE,Yasuo,203,9,84,5,15,178,9,8,6,13121,14605,0,860,18757,13,5,30,0,1606,119,229,0.5769230769230769,0.18269962824396002,8,30,0,0
4LB3RT,False,BOTTOM,Jhin,70,27,49,28,14,198,6,3,10,11786,13179,0,3319,17597,8,5,26,0,1606,127,76,0.6153846153846154,0.16486246257873632,12,47,0,1
Whýte,False,UTILITY,Alistar,21,16,12,4,12,27,0,7,12,9406,5743,0,5899,20915,26,2,47,0,1606,46,150,0.46153846153846156,0.07185051205936213,0,148,0,0
Tronthepom,False,TOP,Graves,69,14,14,9,13,204,1,6,1,11314,13928,0,2715,17873,7,3,15,0,1386,170,169,0.06666666666666667,0.2922132291518891,35,23,0,5
Extremum,False,JUNGLE,Olaf,136,35,70,1,13,37,3,4,5,10141,8575,0,9036,20999,4,4,21,0,1386,400,45,0.26666666666666666,0.1799104284635902,29,16,0,2
Incursio,False,MIDDLE,Katarina,53,37,0,8,11,108,4,6,0,8473,11500,0,364,15287,2,1,6,0,1386,1,156,0.13333333333333333,0.2412641333495498,0,25,1,3
euphoria444,False,BOTTOM,Jinx,135,25,10,4,11,136,4,8,4,8431,9447,0,451,14316,6,2,12,0,1386,75,161,0.26666666666666666,0.198192812410883,12,22,0,0
Norbit,False,UTILITY,Braum,47,25,19,4,10,41,1,6,7,6833,4214,1855,850,15444,21,3,39,0,1386,53,100,0.26666666666666666,0.08841939662408793,20,36,0,0
Lily,True,TOP,Singed,127,19,20,6,14,140,4,3,7,11575,10461,0,2017,16608,8,1,17,0,1386,178,82,0.8461538461538461,0.1532155582413159,2,31,0,1
Crazypenguin,True,JUNGLE,Khazix,168,89,31,15,14,20,6,1,8,11862,11202,0,9720,22550,4,1,23,0,1386,255,38,1.0769230769230769,0.16407167753575805,19,12,1,0
Smaze,True,MIDDLE,Leblanc,70,118,34,22,14,134,9,2,5,11578,12911,0,2149,10133,5,2,22,0,1386,13,74,1.0769230769230769,0.189088865906225,17,16,0,1
originalpainting,True,BOTTOM,Kalista,64,6,164,2,14,190,7,4,9,11707,16299,0,1653,12482,7,3,20,0,1386,257,95,1.2307692307692308,0.23871753245824534,28,25,1,7
Essie,True,UTILITY,Senna,71,43,16,3,13,23,4,3,18,10596,17405,892,9655,13125,17,7,43,0,1386,312,18,1.6923076923076923,0.2549063658584557,19,17,2,7
Havık,True,TOP,Trundle,148,73,34,14,18,176,1,10,16,18966,18026,0,17518,46239,16,2,65,0,2277,424,320,0.3148148148148148,0.10397550805527354,0,34,0,2
Crazypenguin,True,JUNGLE,Khazix,183,121,64,25,17,45,14,8,17,17653,26692,0,12143,40179,6,5,41,0,2277,429,302,0.5740740740740741,0.15396059369842457,41,33,1,0
Incursio,True,MIDDLE,Irelia,344,48,119,12,18,284,18,6,17,22598,47815,0,18982,53574,6,2,21,0,2277,185,174,0.6481481481481481,0.27579314603797106,32,42,4,0
Traffy,True,BOTTOM,Taliyah,274,54,98,34,18,193,19,10,23,20937,69526,0,4603,33272,10,4,22,0,2277,624,406,0.7777777777777778,0.401022057589132,252,39,4,1
Norbit,True,UTILITY,Pantheon,71,40,48,7,14,44,4,10,23,12693,11312,634,3169,31058,36,17,90,0,2277,37,269,0.5,0.06524869461919881,6,54,0,0
Tronthepom,False,TOP,Sion,108,70,51,13,18,236,5,10,13,18633,28527,0,1769,68989,8,5,26,0,2277,1173,393,0.391304347826087,0.19130341130191386,21,135,0,1
honey and tea,False,JUNGLE,Poppy,148,38,67,12,16,28,7,15,11,15915,24660,0,5324,45090,13,7,46,0,2277,740,465,0.391304347826087,0.16536909745770562,5,88,1,3
babanana,False,MIDDLE,TwistedFate,144,243,1,29,18,273,17,7,17,20370,42764,0,1726,32003,15,4,34,0,2277,340,257,0.7391304347826086,0.2867768869384059,62,49,2,7
Smaze,False,BOTTOM,Ezreal,379,59,55,24,17,195,12,14,10,17361,44670,0,2027,32219,6,11,32,0,2277,199,402,0.4782608695652174,0.29955692723046506,144,57,1,0
Ákumá,False,UTILITY,Yuumi,58,140,85,14,17,5,3,10,27,16598,8499,5963,15570,14931,24,0,46,0,2277,39,207,0.6521739130434783,0.05699367707150955,145,141,0,0
jùnyi,False,TOP,Gwen,72,9,100,15,13,180,1,6,4,11046,12171,0,1824,15841,6,2,10,0,1323,40,161,0.16666666666666666,0.28916585892075714,41,3,1,5
Ming TuT,False,JUNGLE,Talon,56,98,347,7,12,18,4,5,2,9034,7589,0,4390,14949,3,3,22,0,1323,133,113,0.2,0.18031236595166722,54,7,1,5
21072002,False,MIDDLE,Zed,71,69,61,15,11,110,5,7,2,8347,13181,0,456,15049,3,1,9,0,1323,96,148,0.23333333333333334,0.3131610339521944,36,22,2,1
siksautunghok,False,BOTTOM,Twitch,35,20,14,3,11,144,1,5,1,8005,4245,0,0,9372,8,1,22,0,1323,200,73,0.06666666666666667,0.10086315961059945,6,10,0,0
Norbit,False,UTILITY,Leona,36,17,18,7,10,45,1,7,2,6458,4903,0,97,14929,16,10,40,0,1323,58,156,0.1,0.1164975815647818,13,13,0,0
Toppy,True,TOP,Fiora,117,7,27,6,14,175,4,4,5,12018,10704,0,4356,13721,7,2,14,0,1323,50,137,0.75,0.19427251445087781,6,60,2,1
honeythief,True,JUNGLE,MonkeyKing,120,44,72,12,12,18,6,1,5,9267,7548,0,6354,15988,7,4,24,0,1323,106,16,0.9166666666666666,0.13700037951272184,0,33,1,2
Incursio,True,MIDDLE,Katarina,65,48,0,9,13,127,10,5,8,10887,16567,0,1104,16921,3,2,9,0,1323,45,117,1.5,0.30068856932246585,1,40,6,2
MoussaSissoko,True,BOTTOM,Ezreal,173,35,28,6,12,171,9,2,8,9448,14786,0,370,8114,7,4,17,0,1323,108,46,1.4166666666666667,0.2683650137159297,50,16,0,5
zSpectrum,True,UTILITY,Braum,49,18,21,5,11,30,1,0,15,8112,5492,1406,1615,7640,32,5,56,0,1323,120,0,1.3333333333333333,0.09967352299800482,25,15,0,3
haoyunMeng,True,TOP,Mordekaiser,143,49,55,8,17,230,9,1,5,18245,16010,0,7786,22180,10,7,27,0,1913,122,45,0.875,0.18503547990346825,0,30,4,2
vx 497127143,True,JUNGLE,FiddleSticks,36,146,92,8,16,16,1,4,18,14994,12665,0,24567,39178,3,10,64,0,1913,867,89,1.1875,0.14638040088383036,2,18,0,0
12inch,True,MIDDLE,MonkeyKing,118,20,56,26,16,157,10,5,8,14873,21203,0,9989,29547,12,4,22,0,1913,53,135,1.125,0.24505053018817935,0,38,2,0
Frosts,True,BOTTOM,Jinx,168,60,17,12,16,293,12,3,9,16031,32420,0,1620,12010,14,8,39,0,1913,188,57,1.3125,0.3746873510737083,28,23,1,3
1MightyBullDog3,True,UTILITY,Thresh,29,33,18,10,15,29,1,3,20,13184,4226,3551,3870,14299,34,1,37,0,1913,139,48,1.3125,0.04884623795081373,9,30,0,0
top gap,False,TOP,Yone,281,73,42,10,17,240,1,7,5,17075,16756,0,1289,23362,13,1,18,0,1913,113,221,0.18181818181818182,0.1943154060136103,12,12,0,0
SHERNFlRE,False,JUNGLE,Kindred,205,70,51,3,15,60,4,8,2,13185,16116,0,11264,26270,10,22,56,0,1913,217,253,0.18181818181818182,0.18689470823980434,24,45,0,2
Incursio,False,MIDDLE,Katarina,80,68,0,7,15,189,4,6,9,13908,23804,0,4493,28830,3,4,21,0,1913,82,208,0.3939393939393939,0.2760482766011028,3,45,1,2
